id 2gis;id родителя;Наименование;Емайл;Телефон1;Телефон2;Сайт;Соц. сети VK;Соц. сети одноклассники;Соц. сети Insagram;Соц. сети Facebook;Соц. сети youtube;Адрес;Долгота;Широта;geometry
70000001035780500;70000001028982500;ВТОРЦВЕТМЕТ;;79867225039;79047666575;;;;;;;Россия, Республика Татарстан, Казань, улица Нурихана Фаттаха;48.886417;55.864172;POINT(48.886417 55.864172)
70000001035783200;70000001028982500;ВТОРЦВЕТМЕТ;;;;;;;;;;Россия, Республика Татарстан, Казань, улица 1 Мая, 5Б;49.063762;55.811766;POINT(49.063762 55.811766)
70000001035943600;70000001035943600;Интерметтрейд;;79172999992;;;;;;;;Россия, Республика Татарстан, Казань, Горьковское шоссе, 28Е;49.029518;55.830164;POINT(49.029518 55.830164)
70000001036162400;70000001024188200;ТатМеталл;;;;;;;;;;Россия, Республика Татарстан, Казань, Тэцевская улица, 181;49.02712;55.854037;POINT(49.02712 55.854037)
70000001036162400;70000001024188200;ТатМеталл;;79375243696;;;;;;;;Россия, Республика Татарстан, Казань, жилой массив Константиновка, Школьная улица, 59И;49.256379;55.801136;POINT(49.256379 55.801136)
70000001036162400;70000001024188200;ТатМеталл;;79393623151;;;;;;;;Россия, Республика Татарстан, Казань, Боевая улица, 120;49.017041;55.800949;POINT(49.017041 55.800949)
70000001036415700;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Казань, Кировский район, Приволжская улица, 39А;48.906745;55.80957;POINT(48.906745 55.80957)
70000001036429800;70000001028982500;ВТОРЦВЕТМЕТ;;79053100592;;;;;;;;Россия, Республика Татарстан, Зеленодольск, улица Королёва, 26;48.5468;55.864303;POINT(48.5468 55.864303)
70000001036476200;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Казань, Аграрная улица, 1А;49.201725;55.794275;POINT(49.201725 55.794275)
70000001036476200;70000001028982500;ВТОРЦВЕТМЕТ;;79656104959;;;;;;;;Россия, Республика Татарстан, Казань, Краснококшайская улица, 54;49.0742;55.809899;POINT(49.0742 55.809899)
70000001036476300;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Казань, Минская улица, 11;49.233741;55.772968;POINT(49.233741 55.772968)
70000001036476500;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Высокогорский район, посёлок железнодорожной станции Высокая Гора, Советская улица, 1А;49.304663;55.931381;POINT(49.304663 55.931381)
70000001036476700;70000001036475300;ВторЦветМет;;79656000554;79178500602;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Лаишевский район, село Столбище, Советская улица, 2Б;49.217401;55.658418;POINT(49.217401 55.658418)
70000001036520500;70000001036520500;ВТОРМЕТ;;79510627629;;;;;;;;Россия, Республика Татарстан, Казань, Модельная улица, 25;49.129546;55.746552;POINT(49.129546 55.746552)
70000001036583900;70000001036583900;ВторМет+;;79869107070;;;;;;;;Россия, Республика Татарстан, Казань, Тэцевская улица, 8А;49.022511;55.853956;POINT(49.022511 55.853956)
70000001036624900;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Казань, улица Гагарина, 37А;49.112109;55.8421;POINT(49.112109 55.8421)
70000001036651800;70000001036651800;СтальВторМет;;78432596668;79655979700;lomkzn.ru;;;;;;Россия, Республика Татарстан, Казань, Тэцевская улица, 1к4;49.09117;55.846972;POINT(49.09117 55.846972)
70000001036697100;70000001024188200;ТатМеталл;;79274030999;;;;;;;;Россия, Республика Татарстан, Казань, улица Владимира Кулагина, 9;49.135591;55.742549;POINT(49.135591 55.742549)
70000001036738100;70000001036738100;Компания сварочных работ;;78432970086;;;;;;;;Россия, Республика Татарстан, Казань, проспект Ямашева, 10;49.089238;55.826776;POINT(49.089238 55.826776)
70000001036779800;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Казань, Учительская улица, 2Ак1;49.11007;55.754664;POINT(49.11007 55.754664)
70000001036823600;70000001036475300;ВторЦветМет;;79656000554;79510641674;kazan-lom.ru;https://vk.com/id553013570;;;;;Россия, Республика Татарстан, Казань, 1-я Ноксинская улица, 34;49.196488;55.841347;POINT(49.196488 55.841347)
70000001037034900;70000001033239700;Таормет;;78432962538;;;;;;;;Россия, Республика Татарстан, Казань, Приволжский район, улица Рихарда Зорге, 24А;49.193847;55.757708;POINT(49.193847 55.757708)
70000001037150300;70000001037150300;Таормет;;79063241874;;;;;;;;Россия, Республика Татарстан, Верхнеуслонский район, село Верхний Услон, улица Печищинский Тракт, 2;48.962648;55.766283;POINT(48.962648 55.766283)
70000001037182200;70000001037182200;Союзметтрейд;;78432153828;;союзметтрейд.рф;;;;;;Россия, Республика Татарстан, Верхнеуслонский район, село Верхний Услон, улица Чехова, 43;48.972197;55.762454;POINT(48.972197 55.762454)
70000001037314700;70000001037314700;Тимер;;79033065790;;;;;;;;Россия, Республика Татарстан, Зеленодольск, улица Гайдара, 16;48.537744;55.864652;POINT(48.537744 55.864652)
70000001037465400;70000001037465400;Экотрейд;;79050241622;;;;;;;;Россия, Республика Татарстан, Казань;49.108795;55.796289;POINT(49.108795 55.796289)
70000001037563900;70000001037563900;Тимерхан;;79053130000;;;;;;;;Россия, Республика Татарстан, Зеленодольск, Заводская улица, 5;48.498632;55.837055;POINT(48.498632 55.837055)
70000001037564800;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Казань, жилой массив Сухая Река, Песочная улица, 3;49.091071;55.881894;POINT(49.091071 55.881894)
70000001037598200;70000001037598200;Пункт приема цветного и черного меллолома;;78432588969;79625489444;;;;;;;Россия, Республика Татарстан, Казань, улица Михаила Миля, 61;49.130686;55.850575;POINT(49.130686 55.850575)
70000001037661300;70000001037661300;ПромСервис;;79053100802;;;;;;;;Россия, Республика Татарстан, Зеленодольск, Фабричная улица, 58;48.512205;55.837394;POINT(48.512205 55.837394)
70000001037852700;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;;;;Россия, Республика Татарстан, Высокогорский район, М-7 Волга, 807-й километр, 1;49.128468;55.918555;POINT(49.128468 55.918555)
70000001037857800;70000001036936000;Вторчермет;;;;;;;;;;Россия, Республика Татарстан, Казань, улица Гагарина, 37А;49.112109;55.8421;POINT(49.112109 55.8421)
70000001037868100;70000001037868100;Приём металлолома;;79372897252;;;https://vk.com/metallolom_bugulma;;;;;Россия, Республика Татарстан, Бугульма, улица Нефтяников, 160А;52.78347;54.524898;POINT(52.78347 54.524898)
70000001037882300;70000001037882300;Центр приема металлолома;;79869030785;79047168040;;;;;;;Россия, Республика Татарстан, посёлок городского типа Балтаси, улица Сибирский Тракт, 17Б;50.235372;56.333095;POINT(50.235372 56.333095)
70000001037912700;70000001037912700;СтальПромРесурс;;79179317013;;;;;;;;Россия, Республика Татарстан, Высокогорский район, село Высокая Гора, Центральная улица, 3;49.308265;55.920159;POINT(49.308265 55.920159)
70000001037917900;70000001028982500;ВТОРЦВЕТМЕТ;;;;;;;;;;Россия, Республика Татарстан, Казань, Кировский район, Приволжская улица, 39А;48.906745;55.80957;POINT(48.906745 55.80957)
70000001037920900;70000001036475300;ВторЦветМет;;79656000554;;kazan-lom.ru;;;https://instagram.com/chermet_kazan_tatarstan;;;Россия, Республика Татарстан, Казань, улица Габдуллы Тукая, 117;49.126419;55.763847;POINT(49.126419 55.763847)
70000001038087600;2956024126609570;Втормет-Индустрия;;78435121717;;;;;;;;Россия, Республика Татарстан, Казань, улица Васильченко, 20;49.041915;55.83887;POINT(49.041915 55.83887)
70000001038149900;70000001007534800;Талвтормет;;79872316344;79172973073;talvtormet.ru;https://vk.com/metall_lom;;;;;Россия, Республика Татарстан, Казань, Химическая улица, 52;49.00229;55.87189;POINT(49.00229 55.87189)
70000001038188100;70000001038188100;Втормет;;78432505385;;;;;;;;Россия, Республика Татарстан, Казань, улица Родины, 41;49.209783;55.76999;POINT(49.209783 55.76999)
